TIME STAMP,GPU 1 UTIL,GPU 1 SCLK,GPU 1 PWR,GPU 1 TEMP,GPU 1 HOTSPOT TEMP,GPU 1 FAN,GPU 1 VOLTAGE,GPU MEM 1 UTIL,GPU 1 MCLK,GPU 2 UTIL,GPU 2 SCLK,GPU 2 PWR,GPU 2 TEMP,GPU 2 VOLTAGE,GPU MEM 2 UTIL,GPU 2 MCLK,CPU UTIL,SMART SHIFT MAX,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER,CPU EDC,CPU TDC,SYSTEM MEM UTIL
2025-08-08 11:42:23.375,98.000,1513.000,65,75.000,81.000,0.000,787.000,9895.000,1988.000,2.000,200.000,23,73.000,1281.000,166.000,1600.000,68.91,0.000,3.501,1.250,80.258,23.668,88.470,14.541,19.11
2025-08-08 11:42:24.369,91.000,1965.000,69,75.000,83.000,0.000,787.000,9894.000,1972.000,2.000,200.000,24,75.000,1375.000,166.000,1600.000,72.61,0.000,3.025,1.134,77.138,16.804,70.681,15.372,19.11
2025-08-08 11:42:25.361,92.000,1605.000,68,75.000,82.000,0.000,787.000,9894.000,1988.000,2.000,200.000,23,74.000,1349.000,166.000,1600.000,69.39,0.000,3.224,1.179,78.718,19.459,77.152,15.481,19.08
2025-08-08 11:42:26.366,95.000,2069.000,64,75.000,82.000,0.000,925.000,9894.000,1896.000,3.000,200.000,25,75.000,1118.000,166.000,1600.000,71.82,0.000,3.098,1.155,77.642,17.699,73.671,15.474,19.08
2025-08-08 11:42:27.367,94.000,1562.000,64,74.000,80.000,0.000,787.000,9894.000,1448.000,2.000,200.000,23,72.000,1112.000,166.000,1600.000,68.81,0.000,3.189,1.183,78.714,19.500,77.685,15.407,19.08
2025-08-08 11:42:28.361,93.000,1511.000,65,75.000,81.000,0.000,787.000,9894.000,1990.000,3.000,200.000,24,73.000,1112.000,166.000,1600.000,69.26,0.000,3.113,1.156,78.489,17.906,73.609,15.740,19.08
2025-08-08 11:42:29.397,97.000,1512.000,63,75.000,81.000,0.000,787.000,9894.000,1988.000,3.000,200.000,23,75.000,1287.000,166.000,1600.000,68.70,0.000,3.082,1.145,77.989,17.542,72.466,15.404,19.08
2025-08-08 11:42:30.409,96.000,1626.000,63,75.000,81.000,0.000,787.000,9894.000,1354.000,3.000,200.000,23,78.000,1262.000,166.000,1600.000,68.75,0.000,3.089,1.142,77.814,17.318,71.744,15.308,19.08
2025-08-08 11:42:31.411,95.000,1899.000,65,75.000,82.000,0.000,787.000,9894.000,1978.000,2.000,200.000,23,75.000,1287.000,166.000,1600.000,71.09,0.000,3.131,1.153,78.148,17.530,73.332,14.860,19.04
2025-08-08 11:42:32.409,93.000,1551.000,64,76.000,81.000,0.000,0.000,9893.000,1988.000,3.000,200.000,24,74.000,1099.000,166.000,1600.000,72.93,0.000,3.074,1.156,78.437,17.809,73.931,15.306,18.95
2025-08-08 11:42:33.421,93.000,1437.000,64,75.000,80.000,0.000,762.000,9893.000,1560.000,3.000,200.000,25,74.000,1106.000,166.000,1600.000,74.89,0.000,3.186,1.171,79.063,18.907,76.046,15.509,18.95
2025-08-08 11:42:34.444,94.000,1868.000,67,76.000,82.000,0.000,806.000,9893.000,1982.000,3.000,200.000,24,76.000,1137.000,166.000,1600.000,71.08,0.000,3.259,1.185,79.289,19.835,78.186,16.157,18.95
2025-08-08 11:42:35.470,92.000,1842.000,64,75.000,82.000,0.000,887.000,9893.000,1668.000,2.000,200.000,23,72.000,1187.000,166.000,1600.000,68.12,0.000,3.097,1.141,78.254,17.285,71.941,16.017,18.92
2025-08-08 11:42:36.465,91.000,1552.000,62,75.000,80.000,0.000,787.000,9893.000,1444.000,2.000,200.000,23,74.000,1224.000,166.000,1600.000,67.95,0.000,3.077,1.152,78.511,17.727,73.102,15.270,18.92
2025-08-08 11:42:37.477,92.000,1811.000,65,75.000,81.000,0.000,787.000,9893.000,1986.000,1.000,200.000,22,72.000,1024.000,166.000,1600.000,65.45,0.000,3.112,1.166,78.792,18.221,75.110,15.093,18.92
2025-08-08 11:42:38.487,95.000,1601.000,66,75.000,81.000,0.000,787.000,9893.000,1988.000,3.000,200.000,22,74.000,1250.000,166.000,1600.000,68.63,0.000,3.011,1.128,77.735,16.194,69.730,14.979,18.92
2025-08-08 11:42:39.486,97.000,1561.000,68,76.000,82.000,0.000,787.000,9893.000,1988.000,2.000,200.000,22,72.000,1062.000,166.000,1600.000,64.61,0.000,3.107,1.148,78.515,17.879,73.025,14.821,18.92
2025-08-08 11:42:40.494,92.000,1709.000,65,75.000,81.000,0.000,787.000,9893.000,1988.000,3.000,200.000,22,73.000,1037.000,166.000,1600.000,68.87,0.000,3.037,1.128,78.014,16.403,69.618,14.777,18.92
2025-08-08 11:42:41.508,94.000,1542.000,56,75.000,80.000,0.000,787.000,9894.000,1988.000,16.000,200.000,26,74.000,1175.000,166.000,1600.000,85.77,0.000,3.080,1.153,78.631,17.550,73.415,14.910,18.93
2025-08-08 11:42:42.526,94.000,1654.000,63,75.000,81.000,0.000,787.000,9894.000,1380.000,20.000,200.000,28,75.000,1162.000,166.000,1600.000,86.41,0.000,3.474,1.235,80.448,22.021,86.594,15.900,18.95
2025-08-08 11:42:43.552,93.000,1494.000,62,75.000,80.000,0.000,787.000,9894.000,1542.000,14.000,200.000,26,73.000,1087.000,166.000,1600.000,76.34,0.000,3.450,1.241,81.093,22.361,87.550,17.588,18.96
2025-08-08 11:42:44.562,92.000,1479.000,63,75.000,80.000,0.000,787.000,9893.000,1562.000,11.000,200.000,26,75.000,1087.000,166.000,1600.000,76.49,0.000,3.301,1.188,80.155,20.086,79.738,17.257,18.96
2025-08-08 11:42:45.588,88.000,1544.000,65,75.000,81.000,0.000,787.000,9893.000,1990.000,10.000,200.000,26,73.000,1062.000,166.000,1600.000,76.21,0.000,3.263,1.187,79.959,20.294,79.207,16.900,18.96
2025-08-08 11:42:46.598,90.000,1592.000,60,75.000,81.000,0.000,787.000,9893.000,1366.000,10.000,200.000,26,74.000,1062.000,166.000,1600.000,78.93,0.000,3.280,1.187,80.046,20.095,79.043,16.922,18.96
2025-08-08 11:42:47.625,89.000,1520.000,65,75.000,81.000,0.000,787.000,9893.000,1988.000,11.000,200.000,26,76.000,1125.000,166.000,1600.000,76.70,0.000,3.302,1.203,80.899,21.194,81.586,17.081,18.97
2025-08-08 11:42:48.620,95.000,1621.000,59,75.000,81.000,0.000,787.000,9893.000,1348.000,11.000,200.000,26,74.000,1224.000,166.000,1600.000,80.30,0.000,3.304,1.192,80.330,20.376,80.183,16.771,18.99
2025-08-08 11:42:49.662,90.000,1848.000,60,75.000,82.000,0.000,906.000,9893.000,1820.000,11.000,200.000,27,76.000,1099.000,166.000,1600.000,80.59,0.000,3.337,1.194,80.575,20.737,80.563,17.133,18.96
2025-08-08 11:42:50.668,87.000,1567.000,60,75.000,81.000,0.000,787.000,9893.000,1420.000,11.000,200.000,27,78.000,1318.000,166.000,1600.000,81.28,0.000,3.394,1.214,81.490,22.075,83.365,17.440,18.96
2025-08-08 11:42:51.663,88.000,1458.000,62,75.000,81.000,0.000,787.000,9893.000,1988.000,10.000,200.000,26,76.000,1375.000,166.000,1600.000,78.25,0.000,3.383,1.202,81.047,21.224,81.612,17.481,18.96
2025-08-08 11:42:52.664,89.000,1496.000,61,75.000,81.000,0.000,787.000,9894.000,1988.000,15.000,200.000,28,77.000,1312.000,166.000,1600.000,86.99,0.000,3.307,1.194,80.829,20.822,80.462,17.563,18.96
2025-08-08 11:42:53.667,94.000,1630.000,60,75.000,81.000,0.000,787.000,9894.000,1346.000,16.000,200.000,28,76.000,1150.000,166.000,1600.000,85.52,0.000,3.535,1.244,82.027,23.436,88.616,17.689,18.96
2025-08-08 11:42:54.709,96.000,1523.000,62,75.000,81.000,0.000,787.000,9894.000,1988.000,15.000,200.000,27,78.000,1349.000,166.000,1600.000,84.05,0.000,3.387,1.218,81.555,21.578,84.409,18.411,18.96
2025-08-08 11:42:55.736,91.000,1633.000,65,75.000,81.000,0.000,787.000,9893.000,1986.000,13.000,200.000,27,76.000,1343.000,166.000,1600.000,80.63,0.000,3.378,1.213,81.590,21.820,83.562,18.014,18.96
2025-08-08 11:42:56.755,79.000,1491.000,60,76.000,81.000,0.000,787.000,9893.000,1984.000,11.000,200.000,26,77.000,1349.000,166.000,1600.000,79.16,0.000,3.330,1.195,80.992,21.101,80.797,17.672,18.96
2025-08-08 11:42:57.785,92.000,1666.000,67,76.000,82.000,0.000,787.000,9894.000,1988.000,12.000,200.000,26,75.000,1237.000,166.000,1600.000,78.98,0.000,3.282,1.184,80.734,20.069,79.762,17.318,18.96
2025-08-08 11:42:58.797,86.000,1376.000,63,75.000,81.000,0.000,787.000,9893.000,1990.000,17.000,200.000,27,77.000,1218.000,166.000,1600.000,78.50,0.000,3.405,1.221,81.849,22.212,84.123,17.397,18.96
2025-08-08 11:42:59.837,95.000,1861.000,62,75.000,82.000,0.000,881.000,9893.000,1736.000,13.000,200.000,26,76.000,1087.000,166.000,1600.000,77.27,0.000,3.348,1.214,80.961,20.815,83.370,17.197,18.96
2025-08-08 11:43:00.848,91.000,1460.000,63,75.000,81.000,0.000,787.000,9893.000,1588.000,11.000,200.000,27,77.000,1331.000,166.000,1600.000,79.04,0.000,3.357,1.205,81.520,21.384,82.006,17.071,18.97
2025-08-08 11:43:01.849,92.000,1893.000,62,75.000,82.000,0.000,906.000,9893.000,1804.000,12.000,200.000,27,76.000,1099.000,166.000,1600.000,81.29,0.000,3.366,1.212,81.853,21.930,83.066,17.295,18.97
2025-08-08 11:43:02.871,78.000,1415.000,57,76.000,81.000,0.000,787.000,9893.000,1988.000,18.000,200.000,28,78.000,1237.000,166.000,1600.000,87.02,0.000,3.408,1.210,81.720,21.737,83.461,17.629,18.97
2025-08-08 11:43:03.864,86.000,1928.000,62,76.000,82.000,0.000,893.000,9893.000,1890.000,15.000,200.000,28,76.000,1087.000,166.000,1600.000,85.52,0.000,3.509,1.235,82.278,23.037,87.375,17.875,18.97
2025-08-08 11:43:04.874,93.000,1535.000,65,76.000,82.000,0.000,787.000,9893.000,1990.000,14.000,200.000,28,76.000,1287.000,166.000,1600.000,82.41,0.000,3.429,1.223,82.112,22.091,85.057,18.349,18.97
2025-08-08 11:43:05.872,91.000,1492.000,58,76.000,81.000,0.000,787.000,9904.000,1990.000,16.000,200.000,31,78.000,1312.000,166.000,1600.000,100.00,0.000,3.405,1.225,82.633,22.784,85.117,18.279,19.10
2025-08-08 11:43:06.863,79.000,1339.000,51,75.000,80.000,0.000,787.000,9910.000,1676.000,15.000,200.000,35,80.000,1293.000,166.000,1600.000,100.00,0.000,3.758,1.308,85.761,29.666,98.102,19.692,19.25
2025-08-08 11:43:07.906,79.000,1339.000,51,75.000,80.000,0.000,787.000,9910.000,1676.000,15.000,200.000,35,80.000,1293.000,166.000,1600.000,100.00,0.000,3.758,1.308,85.761,29.666,98.102,19.692,19.25
2025-08-08 11:43:08.916,51.000,1324.000,45,75.000,78.000,0.000,762.000,9915.000,1340.000,14.000,200.000,38,81.000,1287.000,166.000,1600.000,100.00,0.000,3.828,1.319,87.718,32.405,100.020,22.522,19.33
2025-08-08 11:43:09.914,92.000,1643.000,56,75.000,80.000,0.000,787.000,9966.000,1346.000,14.000,200.000,38,78.000,1300.000,166.000,1600.000,100.00,0.000,3.832,1.318,89.433,33.537,100.489,24.770,19.45
2025-08-08 11:43:10.913,70.000,1398.000,46,74.000,78.000,0.000,837.000,9927.000,1452.000,16.000,200.000,37,81.000,1287.000,166.000,1600.000,100.00,0.000,3.742,1.314,87.238,30.057,98.925,24.836,19.58
2025-08-08 11:43:11.917,92.000,1579.000,50,74.000,79.000,0.000,787.000,9948.000,1300.000,16.000,200.000,33,75.000,1112.000,166.000,1600.000,93.88,0.000,3.817,1.320,88.480,32.307,100.969,23.734,19.59
2025-08-08 11:43:12.915,98.000,1330.000,53,75.000,80.000,0.000,787.000,9924.000,1990.000,12.000,200.000,29,77.000,1218.000,166.000,1600.000,87.49,0.000,3.449,1.210,83.254,22.152,83.827,22.602,19.65
2025-08-08 11:43:13.950,89.000,1426.000,58,75.000,80.000,0.000,787.000,9916.000,1992.000,12.000,200.000,27,75.000,1099.000,166.000,1600.000,90.69,0.000,3.424,1.208,82.643,21.538,82.910,19.146,19.69
2025-08-08 11:43:14.977,91.000,1409.000,58,75.000,81.000,0.000,787.000,9924.000,1988.000,10.000,200.000,24,75.000,1087.000,166.000,1600.000,80.06,0.000,3.406,1.160,81.294,19.074,76.389,18.038,19.72
2025-08-08 11:43:15.986,92.000,1435.000,58,75.000,81.000,0.000,787.000,9928.000,1988.000,10.000,200.000,22,75.000,1150.000,166.000,1600.000,83.19,0.000,3.192,1.110,79.548,16.649,69.023,16.363,19.72
2025-08-08 11:43:16.986,86.000,1297.000,57,75.000,81.000,0.000,787.000,9924.000,1988.000,11.000,200.000,23,75.000,1125.000,166.000,1600.000,88.24,0.000,3.197,1.104,79.151,16.425,68.420,15.221,19.73
2025-08-08 11:43:17.990,95.000,1399.000,58,75.000,80.000,0.000,787.000,9916.000,1988.000,10.000,200.000,23,75.000,1112.000,166.000,1600.000,85.96,0.000,3.318,1.134,79.641,17.714,72.366,15.408,19.75
2025-08-08 11:43:19.040,95.000,1410.000,59,75.000,80.000,0.000,787.000,9916.000,1988.000,10.000,200.000,22,74.000,1074.000,166.000,1600.000,80.46,0.000,3.277,1.128,79.617,17.575,71.388,15.555,19.75
2025-08-08 11:43:20.060,95.000,1371.000,60,75.000,81.000,0.000,787.000,9916.000,1988.000,10.000,200.000,21,74.000,1050.000,166.000,1600.000,75.77,0.000,3.148,1.093,78.571,15.933,66.526,15.166,19.76
2025-08-08 11:43:21.098,96.000,1424.000,60,75.000,81.000,0.000,787.000,9924.000,1988.000,9.000,200.000,20,73.000,1050.000,166.000,1600.000,74.18,0.000,3.007,1.055,77.599,14.483,61.441,14.469,19.80
2025-08-08 11:43:22.102,94.000,1437.000,59,75.000,81.000,0.000,787.000,9918.000,1988.000,9.000,200.000,20,75.000,1074.000,166.000,1600.000,76.72,0.000,3.024,1.069,77.769,14.834,62.987,13.985,19.81
2025-08-08 11:43:23.120,92.000,1357.000,59,76.000,81.000,0.000,787.000,9922.000,1988.000,7.000,200.000,20,74.000,1050.000,166.000,1600.000,74.54,0.000,3.075,1.077,77.599,14.979,64.023,13.896,19.83
2025-08-08 11:43:24.129,91.000,1451.000,59,75.000,81.000,0.000,787.000,9889.000,1988.000,8.000,200.000,21,74.000,1112.000,166.000,1600.000,81.12,0.000,3.054,1.073,77.708,15.006,63.424,13.928,19.84
2025-08-08 11:43:25.152,83.000,1341.000,58,75.000,80.000,0.000,787.000,9893.000,1988.000,8.000,200.000,22,75.000,1087.000,166.000,1600.000,84.90,0.000,3.174,1.102,78.150,16.166,67.478,14.195,19.83
2025-08-08 11:43:26.173,98.000,1371.000,60,75.000,81.000,0.000,787.000,9934.000,1992.000,9.000,200.000,22,75.000,1074.000,166.000,1600.000,85.41,0.000,3.183,1.101,78.231,16.323,67.417,14.678,19.82
2025-08-08 11:43:27.165,94.000,1419.000,59,75.000,81.000,0.000,787.000,9920.000,1988.000,6.000,200.000,21,74.000,1074.000,166.000,1600.000,77.05,0.000,3.261,1.119,78.808,17.272,70.216,15.094,19.83
2025-08-08 11:43:28.192,86.000,1404.000,60,76.000,81.000,0.000,787.000,9888.000,1986.000,2.000,200.000,21,74.000,1074.000,166.000,1600.000,69.94,0.000,3.104,1.083,77.647,15.331,64.588,14.650,19.82
2025-08-08 11:43:29.214,93.000,1524.000,60,76.000,81.000,0.000,787.000,9928.000,1988.000,1.000,200.000,21,73.000,1112.000,166.000,1600.000,71.13,0.000,3.012,1.080,77.188,14.707,63.349,14.076,19.83
2025-08-08 11:43:30.250,96.000,1594.000,59,76.000,80.000,0.000,787.000,9951.000,1988.000,0.000,200.000,21,74.000,1118.000,166.000,1600.000,71.95,0.000,3.086,1.109,77.581,15.809,67.479,13.914,19.89
2025-08-08 11:43:31.254,95.000,1431.000,59,75.000,80.000,0.000,787.000,9939.000,1988.000,0.000,200.000,21,74.000,1056.000,166.000,1600.000,78.43,0.000,3.073,1.129,78.227,16.105,69.755,14.024,19.90
2025-08-08 11:43:32.294,91.000,1414.000,59,75.000,80.000,0.000,787.000,9933.000,1988.000,0.000,200.000,22,74.000,1118.000,166.000,1600.000,79.91,0.000,3.167,1.113,78.341,16.739,68.130,14.516,19.91
2025-08-08 11:43:33.291,0.000,0.000,30,75.000,78.000,0.000,0.000,9925.000,1346.000,0.000,200.000,20,70.000,1337.000,166.000,1600.000,62.27,0.000,3.144,1.091,77.737,15.996,65.269,14.976,19.85
2025-08-08 11:43:34.311,83.000,1620.000,57,75.000,80.000,0.000,793.000,9869.000,1990.000,0.000,200.000,28,77.000,1306.000,166.000,1600.000,76.77,0.000,2.890,1.156,78.694,15.728,71.569,14.567,19.92
2025-08-08 11:43:35.347,96.000,1450.000,59,75.000,80.000,0.000,787.000,9886.000,1988.000,0.000,200.000,26,74.000,1081.000,166.000,1600.000,77.46,0.000,3.633,1.331,84.478,27.275,98.697,16.130,19.97
2025-08-08 11:43:36.349,94.000,1639.000,58,75.000,81.000,0.000,787.000,9911.000,1988.000,0.000,200.000,25,76.000,1199.000,166.000,1600.000,67.10,0.000,3.169,1.156,79.749,18.357,73.718,17.522,20.03
2025-08-08 11:43:37.359,91.000,1425.000,60,75.000,81.000,0.000,787.000,9895.000,1990.000,0.000,200.000,23,73.000,1062.000,166.000,1600.000,69.24,0.000,3.105,1.196,79.978,18.043,77.342,16.361,20.04
2025-08-08 11:43:38.350,93.000,1489.000,56,76.000,80.000,0.000,787.000,9919.000,1988.000,0.000,200.000,23,76.000,1331.000,166.000,1600.000,70.48,0.000,2.990,1.106,77.701,15.050,66.491,15.186,20.12
2025-08-08 11:43:39.349,97.000,1576.000,60,75.000,81.000,0.000,787.000,9903.000,1988.000,0.000,200.000,22,75.000,1112.000,166.000,1600.000,75.82,0.000,3.098,1.171,79.263,18.120,75.190,14.232,20.11
2025-08-08 11:43:40.349,89.000,1470.000,59,75.000,81.000,0.000,787.000,9903.000,1988.000,0.000,200.000,22,74.000,1125.000,166.000,1600.000,73.94,0.000,3.144,1.112,77.786,15.773,67.896,14.986,20.08
2025-08-08 11:43:41.349,97.000,1574.000,60,76.000,81.000,0.000,787.000,9903.000,1988.000,0.000,200.000,21,73.000,1099.000,166.000,1600.000,71.36,0.000,3.178,1.130,78.091,16.230,70.246,14.382,20.08
2025-08-08 11:43:42.366,88.000,1573.000,59,75.000,81.000,0.000,787.000,9895.000,1988.000,0.000,200.000,22,73.000,1093.000,166.000,1600.000,69.39,0.000,3.037,1.109,77.234,15.276,67.230,14.178,20.13
2025-08-08 11:43:43.364,92.000,1628.000,60,75.000,80.000,0.000,787.000,9903.000,1990.000,0.000,200.000,22,73.000,1137.000,166.000,1600.000,67.04,0.000,3.124,1.172,78.996,17.419,75.095,14.524,20.19
2025-08-08 11:43:44.397,89.000,1673.000,61,75.000,80.000,0.000,787.000,9911.000,1988.000,0.000,200.000,21,73.000,1099.000,166.000,1600.000,67.84,0.000,3.102,1.167,78.999,17.068,74.271,14.390,20.19
2025-08-08 11:43:45.425,96.000,1939.000,61,75.000,81.000,0.000,793.000,9925.000,1988.000,0.000,200.000,20,74.000,1162.000,166.000,1600.000,57.52,0.000,2.937,1.100,77.002,14.599,65.581,13.737,20.23
2025-08-08 11:43:46.464,94.000,1964.000,63,75.000,81.000,0.000,893.000,9844.000,1988.000,0.000,200.000,19,71.000,1012.000,166.000,1600.000,53.32,0.000,2.607,1.171,77.808,14.057,72.116,13.189,20.23
2025-08-08 11:43:47.470,99.000,2022.000,63,75.000,82.000,0.000,906.000,9848.000,1990.000,0.000,200.000,19,72.000,1175.000,166.000,1600.000,52.36,0.000,2.719,1.171,77.514,13.702,71.719,12.370,20.17
2025-08-08 11:43:48.491,97.000,2028.000,65,75.000,82.000,0.000,818.000,9808.000,1988.000,0.000,200.000,18,72.000,1093.000,166.000,1600.000,51.63,0.000,2.810,1.206,78.138,14.341,75.732,11.881,20.14
2025-08-08 11:43:49.497,82.000,1568.000,57,76.000,80.000,0.000,787.000,9820.000,1988.000,0.000,200.000,20,74.000,1162.000,166.000,1600.000,65.49,0.000,2.577,1.118,76.039,11.662,64.992,11.583,20.15
2025-08-08 11:43:50.501,88.000,1425.000,55,75.000,80.000,0.000,762.000,9840.000,1988.000,0.000,200.000,23,74.000,1262.000,166.000,1600.000,83.28,0.000,2.992,1.156,77.354,15.505,72.157,11.170,20.14
2025-08-08 11:43:51.505,34.000,840.000,52,75.000,79.000,0.000,762.000,9776.000,1982.000,0.000,200.000,26,76.000,1287.000,166.000,1600.000,95.59,0.000,3.396,1.200,79.142,19.411,80.105,13.917,20.15
2025-08-08 11:43:52.524,16.000,683.000,45,75.000,78.000,0.000,762.000,9892.000,1986.000,0.000,200.000,28,76.000,1324.000,166.000,1600.000,93.47,0.000,3.616,1.258,80.627,21.898,88.485,16.016,20.28
2025-08-08 11:43:53.543,87.000,1763.000,53,75.000,80.000,0.000,825.000,9894.000,1988.000,0.000,200.000,28,76.000,1250.000,166.000,1600.000,87.56,0.000,3.625,1.305,82.647,24.308,94.187,17.602,20.29
2025-08-08 11:43:54.539,92.000,1928.000,56,75.000,80.000,0.000,893.000,9893.000,1990.000,0.000,200.000,26,76.000,1237.000,166.000,1600.000,76.41,0.000,3.389,1.276,81.151,21.011,89.421,17.845,20.30
2025-08-08 11:43:55.570,90.000,1877.000,56,75.000,80.000,0.000,837.000,9894.000,1986.000,0.000,200.000,25,73.000,1212.000,166.000,1600.000,75.71,0.000,3.189,1.262,80.818,19.401,85.888,16.167,20.27
2025-08-08 11:43:56.589,99.000,1920.000,55,75.000,80.000,0.000,862.000,9895.000,1990.000,0.000,200.000,24,76.000,1343.000,166.000,1600.000,72.62,0.000,3.241,1.278,80.983,19.703,87.680,15.621,20.27
2025-08-08 11:43:57.591,88.000,1847.000,54,75.000,80.000,0.000,793.000,9891.000,1988.000,0.000,200.000,24,74.000,1287.000,166.000,1600.000,70.97,0.000,3.214,1.262,80.162,19.044,85.681,14.879,20.27
2025-08-08 11:43:58.623,99.000,1965.000,56,75.000,80.000,0.000,868.000,9889.000,1990.000,0.000,200.000,24,77.000,1287.000,166.000,1600.000,70.68,0.000,3.007,1.274,81.020,19.185,86.681,15.033,20.33
2025-08-08 11:43:59.627,89.000,1908.000,55,75.000,80.000,0.000,793.000,9889.000,1988.000,0.000,200.000,24,76.000,1250.000,166.000,1600.000,72.86,0.000,2.905,1.262,80.478,18.594,85.084,14.925,20.33
2025-08-08 11:44:00.627,90.000,1649.000,56,75.000,80.000,0.000,787.000,9886.000,1988.000,0.000,200.000,24,75.000,1125.000,166.000,1600.000,77.54,0.000,3.021,1.248,79.947,17.804,83.235,14.652,20.43
2025-08-08 11:44:01.666,95.000,1739.000,58,75.000,80.000,0.000,787.000,9821.000,1988.000,0.000,200.000,23,74.000,1162.000,166.000,1600.000,73.26,0.000,3.132,1.219,80.291,19.095,81.273,15.090,20.40
2025-08-08 11:44:02.686,88.000,1599.000,58,75.000,80.000,0.000,787.000,9863.000,1988.000,0.000,200.000,22,74.000,1162.000,166.000,1600.000,71.09,0.000,3.102,1.158,78.178,16.293,73.272,14.808,20.38
2025-08-08 11:44:03.692,88.000,1368.000,54,75.000,80.000,0.000,787.000,9974.000,1988.000,0.000,200.000,24,74.000,1349.000,166.000,1600.000,70.71,0.000,3.091,1.149,77.882,16.162,72.054,14.193,20.56
2025-08-08 11:44:04.734,27.000,786.000,51,74.000,79.000,0.000,762.000,9923.000,1986.000,0.000,200.000,24,75.000,1231.000,166.000,1600.000,82.67,0.000,3.339,1.258,80.938,21.543,87.176,15.068,20.47
2025-08-08 11:44:05.753,94.000,1609.000,52,75.000,80.000,0.000,787.000,9906.000,1988.000,0.000,200.000,27,78.000,1243.000,166.000,1600.000,97.50,0.000,3.364,1.208,79.709,19.578,80.995,15.579,20.52
2025-08-08 11:44:06.787,95.000,1755.000,53,75.000,79.000,0.000,787.000,9854.000,1990.000,0.000,200.000,27,76.000,1243.000,166.000,1600.000,92.40,0.000,3.619,1.262,81.058,22.202,89.192,17.053,20.50
2025-08-08 11:44:07.841,93.000,1656.000,53,74.000,80.000,0.000,787.000,9833.000,1988.000,0.000,200.000,27,75.000,1237.000,166.000,1600.000,92.21,0.000,3.542,1.262,80.934,21.576,88.569,17.226,20.37
2025-08-08 11:44:08.832,67.000,1125.000,52,75.000,79.000,0.000,762.000,9835.000,1988.000,0.000,200.000,28,77.000,1262.000,166.000,1600.000,92.93,0.000,3.533,1.248,80.460,20.986,86.935,17.188,20.31
2025-08-08 11:44:09.866,87.000,1683.000,57,75.000,80.000,0.000,793.000,9771.000,1988.000,0.000,200.000,25,74.000,1137.000,166.000,1600.000,76.65,0.000,3.608,1.295,82.384,24.176,93.611,17.662,20.25
2025-08-08 11:44:10.889,94.000,1901.000,58,75.000,80.000,0.000,793.000,9746.000,1990.000,0.000,200.000,23,73.000,1143.000,166.000,1600.000,69.66,0.000,3.138,1.161,78.675,16.920,74.316,16.918,20.10
2025-08-08 11:44:11.882,97.000,1938.000,62,75.000,80.000,0.000,850.000,9683.000,1988.000,0.000,200.000,20,72.000,1112.000,166.000,1600.000,59.54,0.000,3.003,1.148,78.165,15.570,71.482,15.166,20.00
2025-08-08 11:44:12.891,97.000,1939.000,61,75.000,81.000,0.000,856.000,9671.000,1988.000,0.000,200.000,19,72.000,1112.000,166.000,1600.000,59.44,0.000,2.749,1.134,77.213,13.834,68.750,13.300,19.88
2025-08-08 11:44:13.881,98.000,1881.000,63,75.000,81.000,0.000,825.000,9667.000,1990.000,0.000,200.000,18,72.000,1112.000,166.000,1600.000,57.10,0.000,2.835,1.109,76.467,12.876,65.384,12.231,19.86
2025-08-08 11:44:14.902,95.000,1869.000,62,75.000,81.000,0.000,831.000,9699.000,1990.000,0.000,200.000,19,73.000,1137.000,166.000,1600.000,62.49,0.000,2.713,1.094,76.210,12.334,63.140,11.638,19.77
2025-08-08 11:44:15.922,92.000,1757.000,57,75.000,80.000,0.000,800.000,9798.000,1988.000,0.000,200.000,20,75.000,1193.000,166.000,1600.000,72.55,0.000,2.823,1.132,76.930,14.172,68.262,11.757,19.78
2025-08-08 11:44:16.960,95.000,1184.000,49,75.000,79.000,0.000,787.000,9898.000,1988.000,0.000,200.000,26,79.000,1318.000,166.000,1600.000,88.44,0.000,3.068,1.154,77.748,16.285,72.437,12.553,19.92
2025-08-08 11:44:17.961,96.000,1733.000,54,75.000,79.000,0.000,793.000,9901.000,1988.000,0.000,200.000,27,73.000,1187.000,166.000,1600.000,87.05,0.000,3.564,1.287,82.600,25.134,91.624,15.307,19.97
2025-08-08 11:44:19.015,5.000,120.000,52,75.000,79.000,0.000,762.000,9853.000,1984.000,0.000,200.000,25,76.000,1337.000,166.000,1600.000,75.85,0.000,3.566,1.254,82.284,22.513,87.468,18.198,19.97
2025-08-08 11:44:20.038,97.000,1822.000,57,75.000,80.000,0.000,800.000,9910.000,1990.000,0.000,200.000,26,73.000,1349.000,166.000,1600.000,73.83,0.000,3.293,1.252,80.401,19.087,84.279,16.407,19.97
2025-08-08 11:44:21.054,93.000,1642.000,55,74.000,79.000,0.000,787.000,9920.000,1988.000,0.000,200.000,26,76.000,1250.000,166.000,1600.000,87.81,0.000,3.098,1.245,80.858,19.447,83.799,16.156,20.04
2025-08-08 11:44:22.093,89.000,1538.000,55,75.000,80.000,0.000,762.000,9927.000,1988.000,0.000,200.000,25,76.000,1187.000,166.000,1600.000,88.86,0.000,3.393,1.234,80.706,20.458,83.941,16.123,20.10
