TIME STAMP,PROCESS,GRAPHICS API,FPS,AVG FRAME TIME,99th% FPS,MICRO STUTTER,HEAVY STUTTER RATE,FRAME GEN LAG
2025-08-08 11:39:26.831,MafiaTheOldCountry.exe,DX12,31.258,31.992,13.461,13.889,8.204,N/A
2025-08-08 11:39:27.105,MafiaTheOldCountry.exe,DX12,31.258,31.992,13.461,13.889,8.204,N/A
2025-08-08 11:39:27.349,MafiaTheOldCountry.exe,DX12,31.258,31.992,13.461,13.889,8.204,N/A
2025-08-08 11:39:27.602,MafiaTheOldCountry.exe,DX12,31.258,31.992,13.461,13.889,8.204,N/A
2025-08-08 11:39:27.850,MafiaTheOldCountry.exe,DX12,34.138,29.293,24.837,8.108,8.297,N/A
2025-08-08 11:39:28.114,MafiaTheOldCountry.exe,DX12,34.138,29.293,24.837,8.108,8.297,N/A
2025-08-08 11:39:28.374,MafiaTheOldCountry.exe,DX12,34.138,29.293,24.837,8.108,8.297,N/A
2025-08-08 11:39:28.623,MafiaTheOldCountry.exe,DX12,34.138,29.293,24.837,8.108,8.297,N/A
2025-08-08 11:39:28.873,MafiaTheOldCountry.exe,DX12,35.686,28.023,25.796,13.158,9.267,N/A
2025-08-08 11:39:29.122,MafiaTheOldCountry.exe,DX12,35.686,28.023,25.796,13.158,9.267,N/A
2025-08-08 11:39:29.369,MafiaTheOldCountry.exe,DX12,35.686,28.023,25.796,13.158,9.267,N/A
2025-08-08 11:39:29.619,MafiaTheOldCountry.exe,DX12,35.686,28.023,25.796,13.158,9.267,N/A
2025-08-08 11:39:29.866,MafiaTheOldCountry.exe,DX12,35.927,27.834,25.802,11.111,9.422,N/A
2025-08-08 11:39:30.113,MafiaTheOldCountry.exe,DX12,35.927,27.834,25.802,11.111,9.422,N/A
2025-08-08 11:39:30.379,MafiaTheOldCountry.exe,DX12,35.927,27.834,25.802,11.111,9.422,N/A
2025-08-08 11:39:30.627,MafiaTheOldCountry.exe,DX12,35.927,27.834,25.802,11.111,9.422,N/A
2025-08-08 11:39:30.894,MafiaTheOldCountry.exe,DX12,35.079,28.507,23.959,24.242,9.574,N/A
2025-08-08 11:39:31.138,MafiaTheOldCountry.exe,DX12,35.079,28.507,23.959,24.242,9.574,N/A
2025-08-08 11:39:31.377,MafiaTheOldCountry.exe,DX12,35.079,28.507,23.959,24.242,9.574,N/A
2025-08-08 11:39:31.629,MafiaTheOldCountry.exe,DX12,35.079,28.507,23.959,24.242,9.574,N/A
2025-08-08 11:39:31.897,MafiaTheOldCountry.exe,DX12,34.030,29.386,23.104,20.000,9.205,N/A
2025-08-08 11:39:32.160,MafiaTheOldCountry.exe,DX12,34.030,29.386,23.104,20.000,9.205,N/A
2025-08-08 11:39:32.408,MafiaTheOldCountry.exe,DX12,34.030,29.386,23.104,20.000,9.205,N/A
2025-08-08 11:39:32.672,MafiaTheOldCountry.exe,DX12,34.030,29.386,23.104,20.000,9.205,N/A
2025-08-08 11:39:32.936,MafiaTheOldCountry.exe,DX12,33.109,30.204,23.104,12.500,7.708,N/A
2025-08-08 11:39:33.200,MafiaTheOldCountry.exe,DX12,33.109,30.204,23.104,12.500,7.708,N/A
2025-08-08 11:39:33.463,MafiaTheOldCountry.exe,DX12,33.109,30.204,23.104,12.500,7.708,N/A
2025-08-08 11:39:33.710,MafiaTheOldCountry.exe,DX12,33.109,30.204,23.104,12.500,7.708,N/A
2025-08-08 11:39:33.961,MafiaTheOldCountry.exe,DX12,32.922,30.375,23.104,17.647,6.405,N/A
2025-08-08 11:39:34.208,MafiaTheOldCountry.exe,DX12,32.922,30.375,23.104,17.647,6.405,N/A
2025-08-08 11:39:34.459,MafiaTheOldCountry.exe,DX12,32.922,30.375,23.104,17.647,6.405,N/A
2025-08-08 11:39:34.723,MafiaTheOldCountry.exe,DX12,32.922,30.375,23.104,17.647,6.405,N/A
2025-08-08 11:39:34.987,MafiaTheOldCountry.exe,DX12,32.963,30.337,23.104,14.706,6.584,N/A
2025-08-08 11:39:35.251,MafiaTheOldCountry.exe,DX12,32.963,30.337,23.104,14.706,6.584,N/A
2025-08-08 11:39:35.500,MafiaTheOldCountry.exe,DX12,32.963,30.337,23.104,14.706,6.584,N/A
2025-08-08 11:39:35.751,MafiaTheOldCountry.exe,DX12,32.963,30.337,23.104,14.706,6.584,N/A
2025-08-08 11:39:35.999,MafiaTheOldCountry.exe,DX12,33.377,29.961,21.202,23.529,6.982,N/A
2025-08-08 11:39:36.249,MafiaTheOldCountry.exe,DX12,33.377,29.961,21.202,23.529,6.982,N/A
2025-08-08 11:39:36.496,MafiaTheOldCountry.exe,DX12,33.377,29.961,21.202,23.529,6.982,N/A
2025-08-08 11:39:36.759,MafiaTheOldCountry.exe,DX12,33.377,29.961,21.202,23.529,6.982,N/A
2025-08-08 11:39:37.007,MafiaTheOldCountry.exe,DX12,33.316,30.016,19.983,45.455,7.755,N/A
2025-08-08 11:39:37.257,MafiaTheOldCountry.exe,DX12,33.316,30.016,19.983,45.455,7.755,N/A
2025-08-08 11:39:37.520,MafiaTheOldCountry.exe,DX12,33.316,30.016,19.983,45.455,7.755,N/A
2025-08-08 11:39:37.770,MafiaTheOldCountry.exe,DX12,33.316,30.016,19.983,45.455,7.755,N/A
2025-08-08 11:39:38.049,MafiaTheOldCountry.exe,DX12,32.985,30.316,19.983,29.412,6.600,N/A
2025-08-08 11:39:38.296,MafiaTheOldCountry.exe,DX12,32.985,30.316,19.983,29.412,6.600,N/A
2025-08-08 11:39:38.544,MafiaTheOldCountry.exe,DX12,32.985,30.316,19.983,29.412,6.600,N/A
2025-08-08 11:39:38.807,MafiaTheOldCountry.exe,DX12,32.985,30.316,19.983,29.412,6.600,N/A
2025-08-08 11:39:39.073,MafiaTheOldCountry.exe,DX12,33.653,29.715,19.983,13.889,4.706,N/A
2025-08-08 11:39:39.336,MafiaTheOldCountry.exe,DX12,33.653,29.715,19.983,13.889,4.706,N/A
2025-08-08 11:39:39.583,MafiaTheOldCountry.exe,DX12,33.653,29.715,19.983,13.889,4.706,N/A
2025-08-08 11:39:39.846,MafiaTheOldCountry.exe,DX12,33.653,29.715,19.983,13.889,4.706,N/A
2025-08-08 11:39:40.125,MafiaTheOldCountry.exe,DX12,33.578,29.781,19.983,31.250,5.098,N/A
2025-08-08 11:39:40.359,MafiaTheOldCountry.exe,DX12,33.578,29.781,19.983,31.250,5.098,N/A
2025-08-08 11:39:40.598,MafiaTheOldCountry.exe,DX12,33.578,29.781,19.983,31.250,5.098,N/A
2025-08-08 11:39:40.849,MafiaTheOldCountry.exe,DX12,33.578,29.781,19.983,31.250,5.098,N/A
2025-08-08 11:39:41.099,MafiaTheOldCountry.exe,DX12,33.309,30.022,19.995,33.333,5.501,N/A
2025-08-08 11:39:41.354,MafiaTheOldCountry.exe,DX12,33.309,30.022,19.995,33.333,5.501,N/A
2025-08-08 11:39:41.599,MafiaTheOldCountry.exe,DX12,33.309,30.022,19.995,33.333,5.501,N/A
2025-08-08 11:39:41.848,MafiaTheOldCountry.exe,DX12,32.494,30.775,19.027,29.032,5.347,N/A
2025-08-08 11:39:42.101,MafiaTheOldCountry.exe,DX12,32.233,31.024,19.027,25.806,5.556,N/A
2025-08-08 11:39:42.349,MafiaTheOldCountry.exe,DX12,32.233,31.024,19.027,25.806,5.556,N/A
2025-08-08 11:39:42.598,MafiaTheOldCountry.exe,DX12,32.233,31.024,19.027,25.806,5.556,N/A
2025-08-08 11:39:42.849,MafiaTheOldCountry.exe,DX12,32.526,30.745,19.027,32.432,5.754,N/A
2025-08-08 11:39:43.107,MafiaTheOldCountry.exe,DX12,32.526,30.745,19.027,32.432,5.754,N/A
2025-08-08 11:39:43.349,MafiaTheOldCountry.exe,DX12,32.526,30.745,19.027,32.432,5.754,N/A
2025-08-08 11:39:43.599,MafiaTheOldCountry.exe,DX12,32.526,30.745,19.027,32.432,5.754,N/A
2025-08-08 11:39:43.848,MafiaTheOldCountry.exe,DX12,33.649,29.718,20.253,28.571,6.175,N/A
2025-08-08 11:39:44.105,MafiaTheOldCountry.exe,DX12,33.649,29.718,20.253,28.571,6.175,N/A
2025-08-08 11:39:44.348,MafiaTheOldCountry.exe,DX12,33.649,29.718,20.253,28.571,6.175,N/A
2025-08-08 11:39:44.599,MafiaTheOldCountry.exe,DX12,33.649,29.718,20.253,28.571,6.175,N/A
2025-08-08 11:39:44.850,MafiaTheOldCountry.exe,DX12,36.473,27.418,21.604,15.385,6.337,N/A
2025-08-08 11:39:45.099,MafiaTheOldCountry.exe,DX12,36.473,27.418,21.604,15.385,6.337,N/A
2025-08-08 11:39:45.346,MafiaTheOldCountry.exe,DX12,36.473,27.418,21.604,15.385,6.337,N/A
2025-08-08 11:39:45.599,MafiaTheOldCountry.exe,DX12,36.473,27.418,21.604,15.385,6.337,N/A
2025-08-08 11:39:45.862,MafiaTheOldCountry.exe,DX12,34.817,28.722,21.604,21.212,6.349,N/A
2025-08-08 11:39:46.117,MafiaTheOldCountry.exe,DX12,34.817,28.722,21.604,21.212,6.349,N/A
2025-08-08 11:39:46.362,MafiaTheOldCountry.exe,DX12,34.817,28.722,21.604,21.212,6.349,N/A
2025-08-08 11:39:46.612,MafiaTheOldCountry.exe,DX12,34.817,28.722,21.604,21.212,6.349,N/A
2025-08-08 11:39:46.868,MafiaTheOldCountry.exe,DX12,33.636,29.730,21.323,43.333,6.200,N/A
2025-08-08 11:39:47.120,MafiaTheOldCountry.exe,DX12,33.636,29.730,21.323,43.333,6.200,N/A
2025-08-08 11:39:47.366,MafiaTheOldCountry.exe,DX12,33.636,29.730,21.323,43.333,6.200,N/A
2025-08-08 11:39:47.613,MafiaTheOldCountry.exe,DX12,33.636,29.730,21.323,43.333,6.200,N/A
2025-08-08 11:39:47.877,MafiaTheOldCountry.exe,DX12,33.636,29.730,21.323,43.333,6.200,N/A
2025-08-08 11:39:48.125,MafiaTheOldCountry.exe,DX12,32.095,31.158,21.323,29.032,6.627,N/A
2025-08-08 11:39:48.362,MafiaTheOldCountry.exe,DX12,32.095,31.158,21.323,29.032,6.627,N/A
2025-08-08 11:39:48.622,MafiaTheOldCountry.exe,DX12,32.095,31.158,21.323,29.032,6.627,N/A
2025-08-08 11:39:48.871,MafiaTheOldCountry.exe,DX12,32.095,31.158,21.323,29.032,6.627,N/A
2025-08-08 11:39:49.119,MafiaTheOldCountry.exe,DX12,30.637,32.640,22.196,21.875,7.071,N/A
2025-08-08 11:39:49.367,MafiaTheOldCountry.exe,DX12,30.637,32.640,22.196,21.875,7.071,N/A
2025-08-08 11:39:49.621,MafiaTheOldCountry.exe,DX12,30.637,32.640,22.196,21.875,7.071,N/A
2025-08-08 11:39:49.867,MafiaTheOldCountry.exe,DX12,30.637,32.640,22.196,21.875,7.071,N/A
2025-08-08 11:39:50.114,MafiaTheOldCountry.exe,DX12,32.055,31.196,22.196,18.919,7.615,N/A
2025-08-08 11:39:50.370,MafiaTheOldCountry.exe,DX12,32.055,31.196,22.196,18.919,7.615,N/A
2025-08-08 11:39:50.615,MafiaTheOldCountry.exe,DX12,32.055,31.196,22.196,18.919,7.615,N/A
2025-08-08 11:39:50.876,MafiaTheOldCountry.exe,DX12,32.055,31.196,22.196,18.919,7.615,N/A
2025-08-08 11:39:51.117,MafiaTheOldCountry.exe,DX12,32.329,30.932,22.196,29.032,7.460,N/A
2025-08-08 11:39:51.370,MafiaTheOldCountry.exe,DX12,32.329,30.932,22.196,29.032,7.460,N/A
2025-08-08 11:39:51.622,MafiaTheOldCountry.exe,DX12,32.329,30.932,22.196,29.032,7.460,N/A
2025-08-08 11:39:51.872,MafiaTheOldCountry.exe,DX12,32.329,30.932,22.196,29.032,7.460,N/A
2025-08-08 11:39:52.114,MafiaTheOldCountry.exe,DX12,32.736,30.548,21.869,37.500,6.855,N/A
2025-08-08 11:39:52.368,MafiaTheOldCountry.exe,DX12,32.736,30.548,21.869,37.500,6.855,N/A
2025-08-08 11:39:52.615,MafiaTheOldCountry.exe,DX12,32.736,30.548,21.869,37.500,6.855,N/A
2025-08-08 11:39:52.878,MafiaTheOldCountry.exe,DX12,32.736,30.548,21.869,37.500,6.855,N/A
2025-08-08 11:39:53.151,MafiaTheOldCountry.exe,DX12,32.130,31.123,21.869,31.250,6.275,N/A
2025-08-08 11:39:53.418,MafiaTheOldCountry.exe,DX12,32.130,31.123,21.869,31.250,6.275,N/A
2025-08-08 11:39:53.673,MafiaTheOldCountry.exe,DX12,32.130,31.123,21.869,31.250,6.275,N/A
2025-08-08 11:39:53.915,MafiaTheOldCountry.exe,DX12,32.130,31.123,21.869,31.250,6.275,N/A
2025-08-08 11:39:54.176,MafiaTheOldCountry.exe,DX12,31.786,31.461,22.256,18.182,5.714,N/A
2025-08-08 11:39:54.446,MafiaTheOldCountry.exe,DX12,31.786,31.461,22.256,18.182,5.714,N/A
2025-08-08 11:39:54.712,MafiaTheOldCountry.exe,DX12,31.786,31.461,22.256,18.182,5.714,N/A
2025-08-08 11:39:54.958,MafiaTheOldCountry.exe,DX12,32.012,31.238,21.631,34.375,5.703,N/A
2025-08-08 11:39:55.219,MafiaTheOldCountry.exe,DX12,32.012,31.238,21.631,34.375,5.703,N/A
2025-08-08 11:39:55.455,MafiaTheOldCountry.exe,DX12,32.012,31.238,21.631,34.375,5.703,N/A
2025-08-08 11:39:55.706,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:39:55.959,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:39:56.206,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:39:56.459,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:39:56.707,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:39:56.958,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:39:57.210,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:39:57.478,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:39:57.732,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:39:57.974,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:39:58.222,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:39:58.475,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:39:58.723,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:39:58.986,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:39:59.249,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:39:59.487,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:39:59.742,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:39:59.994,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:00.237,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:00.491,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:00.756,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:01.004,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:01.258,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:01.503,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:01.758,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:02.002,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:02.258,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:02.504,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:02.756,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:03.029,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:03.278,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:03.518,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:03.776,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:04.019,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:04.272,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:04.537,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:04.783,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:05.047,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:05.309,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:05.572,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:05.822,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:06.071,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:06.335,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:06.583,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:06.845,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:07.095,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:07.343,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:07.607,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:07.855,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:08.097,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:08.354,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:08.603,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:08.852,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:09.116,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:09.365,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:09.615,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:09.863,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:10.112,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:10.366,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:10.623,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:10.872,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:11.116,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:11.370,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:11.618,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:11.867,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:12.112,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:12.366,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:12.627,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:12.906,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:13.150,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:13.398,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:13.667,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:13.931,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:14.180,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:14.427,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:14.690,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:14.950,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:15.206,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:15.456,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:15.720,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:15.957,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:16.217,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:16.465,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:16.716,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:16.961,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:17.207,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:17.477,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:17.723,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:17.987,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:18.252,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:18.503,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:18.763,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:19.027,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:19.276,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:19.518,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:19.790,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:20.037,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:20.287,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:20.537,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:20.786,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:21.035,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:21.302,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:21.549,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:21.807,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:22.062,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:22.327,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:22.580,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:22.836,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:23.087,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:23.336,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:23.584,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:23.832,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:24.081,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:24.346,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:24.608,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:24.872,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:25.119,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:25.367,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:25.616,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:25.878,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:26.149,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:26.408,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:26.655,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:26.902,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:27.148,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:27.397,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:27.646,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:27.909,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:28.163,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:28.415,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:28.671,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:28.935,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:29.185,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:29.433,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:29.699,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:29.948,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:30.190,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:30.447,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:30.689,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:31.016,MafiaTheOldCountry.exe,DX12,21.772,45.931,13.132,40.741,10.185,N/A
2025-08-08 11:40:31.210,MafiaTheOldCountry.exe,DX12,21.772,45.931,13.132,40.741,10.185,N/A
2025-08-08 11:40:31.458,MafiaTheOldCountry.exe,DX12,24.383,41.012,13.132,21.875,10.979,N/A
2025-08-08 11:40:31.722,MafiaTheOldCountry.exe,DX12,24.383,41.012,13.132,21.875,10.979,N/A
2025-08-08 11:40:31.987,MafiaTheOldCountry.exe,DX12,24.383,41.012,13.132,21.875,10.979,N/A
2025-08-08 11:40:32.249,MafiaTheOldCountry.exe,DX12,27.931,35.802,15.584,8.571,11.143,N/A
2025-08-08 11:40:32.499,MafiaTheOldCountry.exe,DX12,27.931,35.802,15.584,8.571,11.143,N/A
2025-08-08 11:40:32.748,MafiaTheOldCountry.exe,DX12,27.931,35.802,15.584,8.571,11.143,N/A
2025-08-08 11:40:32.986,MafiaTheOldCountry.exe,DX12,27.931,35.802,15.584,8.571,11.143,N/A
2025-08-08 11:40:33.245,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:33.493,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:33.757,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:34.021,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:34.270,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:34.521,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:34.781,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:35.030,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:35.293,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:35.542,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:35.808,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:36.049,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:36.318,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:36.566,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:36.833,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:37.096,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:37.345,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025-08-08 11:40:37.599,N/A,N/A,N/A,N/A,N/A,N/A,N/A
